ZipCode,TotalPopulation,NoInsuranceRate,AsthmaRate,DiabetesRate
3282,845,5.9,10.5,10.5
3284,902,5.7,10.3,9.7
3285,"2,708",5.6,10.5,10.4
3287,"1,407",6.8,11.4,10.9
3290,"5,129",5.5,10.5,8.8
3291,73,9.0,9.1,8.5
3293,72,6.4,10.5,10.2
3301,"33,352",7.4,10.9,9.1
3303,"16,516",7.0,11.3,9.3
3304,"8,229",4.4,10.5,7.6
3307,"5,600",6.8,11.5,10.4
3431,"24,978",7.1,10.8,8.4
3440,"2,726",6.9,11.3,10.6
3441,354,10.2,11.4,10.1
3442,"1,501",6.7,11.2,9.8
3443,616,5.5,10.8,9.7
3444,"1,508",5.6,10.3,9.7
3445,666,6.2,10.6,9.4
3446,"6,351",7.4,10.9,10.5
3447,"2,351",6.9,10.8,10.3
3448,752,7.5,11.0,10.7
3449,"1,763",4.3,10.5,10.1
3450,975,5.1,10.3,10.6
3451,"3,948",7.9,11.0,10.1
3452,"5,320",5.8,10.4,8.6
3455,"2,132",6.9,10.9,10.3
3456,749,7.1,10.8,11.5
3457,803,6.3,10.4,10.1
3458,"6,794",4.9,10.4,9.8
3461,"6,476",6.6,10.9,7.3
3462,"1,710",5.7,10.3,10.0
3464,"1,194",6.0,10.5,10.0
3465,"2,130",7.1,10.9,9.1
3466,"1,226",5.7,10.4,9.6
3467,"1,706",5.7,10.3,10.2
3470,"4,993",8.6,11.4,11.8
3561,"6,005",10.0,11.4,12.5
3570,"9,429",11.1,11.9,13.3
3574,"2,514",5.5,10.5,9.3
3575,107,6.6,10.6,11.0
3576,"2,939",8.5,11.9,14.8
3579,458,6.9,11.0,15.0
3580,"1,344",5.4,10.3,11.6
3581,"3,053",6.4,11.3,11.7
3582,"2,337",9.6,12.3,14.2
3583,"1,038",5.9,11.1,11.1
3584,"3,490",7.6,11.8,12.5
3585,"2,626",7.6,11.1,11.0
3586,654,5.1,10.1,11.0
3588,"1,664",7.0,11.5,11.9
3590,910,9.1,12.3,14.7
3592,"1,094",8.3,11.7,17.6
3593,329,5.5,11.0,12.5
3595,713,5.8,11.0,11.5
3597,374,9.3,11.3,16.7
3598,"3,393",7.9,11.7,12.6
3601,376,7.4,10.4,12.9
3602,"2,599",7.4,11.0,11.0
3603,"5,127",8.0,11.4,12.2
3605,"1,104",7.4,11.1,11.1
3607,314,7.7,10.8,12.6
3608,"2,811",7.0,10.8,11.2
3609,807,7.3,11.1,9.1
3740,"1,071",7.3,11.0,12.1
3741,"4,071",7.8,11.1,10.4
3743,"13,540",9.5,11.5,11.5
3745,"1,616",5.3,10.4,10.2
3748,"4,626",6.1,10.6,9.5
3750,938,3.5,9.5,7.7
3751,399,7.0,10.3,12.9
3752,784,7.4,10.9,10.7
3753,"3,476",5.5,10.4,10.2
3755,"10,926",5.3,10.0,5.1
3765,487,7.1,10.8,10.6
3766,"9,838",6.5,10.2,7.7
3768,"1,736",5.6,10.3,10.1
3770,583,5.6,10.8,7.9
3771,864,7.2,11.0,11.5
3773,"7,801",7.6,11.2,11.1
3774,"1,808",7.4,10.8,10.7
3777,"1,237",5.9,10.8,9.8
3779,769,6.0,10.7,9.7
3780,475,7.4,10.6,11.1
3781,"1,876",5.3,10.4,10.0
3782,"3,030",7.3,11.1,11.7
3784,"4,444",6.4,9.9,8.3
3785,"2,245",7.3,10.9,10.5
3801,"22,767",5.2,9.8,8.1
3809,"3,644",5.7,10.1,9.8
3810,"2,246",5.4,10.2,10.5
3811,"7,081",5.1,10.1,9.6
3812,936,6.1,9.8,10.3
3813,"3,681",6.6,10.4,10.9
3814,"2,357",6.5,10.6,10.8
3816,"1,304",5.6,9.9,10.4
3817,452,5.9,10.2,9.9
3818,"3,478",6.1,10.5,9.3
3819,"4,208",6.4,10.7,9.5
3820,"32,800",6.2,10.5,7.9
3823,"1,928",4.8,10.2,8.3
3824,"15,498",7.5,11.8,4.4
3825,"9,326",5.6,10.7,8.6
3826,"2,693",5.5,10.3,9.3
3827,"3,307",5.4,10.3,10.0
3830,"1,611",7.0,10.6,11.6
3832,405,5.7,9.9,10.9
3833,"22,662",4.9,10.0,8.9
3835,"6,758",8.5,11.7,10.9
3836,"1,689",6.7,10.5,13.2
3837,"1,471",5.5,10.0,8.9
3838,"1,150",5.6,9.9,12.0
3839,"4,058",7.2,11.3,9.0
3840,"4,076",4.6,10.0,8.6
3841,"6,486",5.5,10.3,9.5
3842,"16,048",5.4,10.3,10.5
3844,"2,428",4.5,10.0,9.0
3845,"1,093",5.7,10.3,10.4
3846,995,5.4,9.9,12.0
3847,326,6.1,10.6,12.2
3848,"6,202",5.9,10.6,9.8
3849,"1,446",5.8,9.9,9.6
3850,340,5.1,9.8,11.3
3851,"3,891",7.7,11.2,10.6
3852,591,8.1,11.5,9.1
3853,769,5.5,9.8,11.5
3854,"1,000",4.2,9.7,11.1
3855,"2,693",6.4,10.9,10.2
3856,"1,769",4.2,10.0,7.9
3857,"9,430",5.4,10.4,7.8
3858,"4,820",6.2,10.5,9.1
3860,"3,910",6.3,10.2,10.5
3861,"4,499",5.1,10.3,8.2
3862,"4,597",4.7,10.0,9.7
3864,"1,999",8.0,10.9,11.4
3865,"7,830",6.2,10.4,8.7
3867,"22,369",7.6,11.2,10.4
3868,"6,065",7.1,10.9,10.1
3869,"2,456",6.3,10.8,8.9
3870,"5,234",4.1,9.8,9.8
3871,250,4.5,9.6,10.5
3872,"3,981",7.1,10.5,11.1
3873,"6,557",6.6,10.9,9.2
3874,"8,542",7.3,10.8,11.3
3875,973,5.5,10.3,10.1
3878,"11,919",7.4,11.0,9.5
3882,"1,682",7.9,10.7,10.3
3883,300,4.9,10.4,10.4
3884,"4,230",6.2,11.1,10.2
3885,"7,660",4.1,9.8,8.1
3886,"1,977",5.9,10.1,9.5
3887,"2,151",6.7,10.9,9.5
3890,177,6.1,10.7,10.3
3894,"6,382",5.5,10.0,11.4
3901,"7,937",7.0,12.8,9.1
3902,"2,362",5.4,12.0,10.3
3903,"6,717",6.0,12.6,10.0
3904,"8,148",7.1,12.5,9.3
3905,"1,922",5.8,12.1,11.7
3906,"4,990",6.9,12.9,10.1
3907,"1,577",4.1,11.1,10.9
3908,"7,468",5.6,12.7,8.5
3909,"10,938",5.5,12.4,11.0
3910,116,5.3,11.4,10.6
3911,307,6.2,12.4,14.1
4001,"2,665",6.8,12.9,11.3
4002,"7,589",7.8,13.0,11.1
4003,363,4.7,12.3,12.4
4005,"24,581",8.3,13.4,9.7
4006,100,6.5,13.4,11.7
4008,"3,047",7.8,12.7,11.0
4009,"5,298",8.2,12.7,12.4
4010,"1,631",8.1,13.4,12.8
4011,"21,756",6.5,12.0,9.1
4015,"3,646",7.8,12.6,10.7
4017,396,4.2,11.1,11.0
4019,72,5.0,11.5,11.9
4020,"1,508",8.8,13.4,11.8
4021,"6,729",4.6,11.5,8.0
4022,"1,197",7.6,13.2,14.4
4024,572,8.6,12.9,12.2
4027,"6,469",7.8,13.4,10.0
4029,"1,917",9.1,12.6,11.6
4030,"2,239",7.1,13.1,9.7
4032,"8,737",6.0,12.0,9.8
4037,"3,762",8.6,13.7,13.5
4038,"18,336",6.3,12.2,8.0
4039,"7,922",6.3,12.1,8.8
4040,"2,853",8.0,12.6,13.3
4041,"1,609",8.9,13.7,13.2
4042,"4,745",7.7,13.3,10.2
4043,"11,536",5.5,12.3,10.6
4046,"7,893",6.1,12.6,10.5
4047,"1,791",8.7,13.5,12.4
4048,"3,188",7.9,13.4,9.8
4049,"3,892",8.3,13.3,10.5
4050,234,4.7,11.2,11.8
4051,"1,095",7.6,13.4,14.7
4055,"3,925",6.9,12.4,10.4
4056,167,10.3,12.6,13.4
4057,120,9.8,13.3,7.6
4061,"3,437",8.1,13.6,9.1
4062,"18,464",6.3,12.0,8.3
4063,508,4.9,12.4,13.0
4064,"8,452",6.8,13.0,12.1
4066,579,5.4,11.0,11.7
4068,"1,600",9.1,13.6,12.8
4069,"1,566",6.3,12.1,9.8
4071,"4,915",5.7,12.0,9.6
4072,"20,381",6.9,12.8,9.1
4073,"17,283",9.3,13.6,11.2
4074,"21,952",5.3,11.5,8.9
4076,"2,927",7.6,13.2,10.9
4079,"4,089",5.3,11.7,11.5
4083,"4,699",8.1,13.3,10.7
4084,"8,253",6.9,12.5,9.2
4085,"1,991",8.8,13.1,11.3
4086,"9,560",6.8,12.1,10.7
4087,"2,269",7.5,13.3,9.4
4088,"1,533",8.1,13.2,13.7
4090,"11,314",6.6,12.7,11.6
4091,942,8.7,13.0,11.5
4092,"20,400",7.3,12.4,8.9
4093,"8,376",6.6,12.7,9.1
4095,"1,481",8.0,13.1,12.1
4096,"8,990",4.6,11.7,9.1
4097,"4,072",5.7,12.0,8.9
4101,"18,109",8.2,12.5,8.0
4102,"18,002",7.2,12.2,8.1
4103,"31,185",6.4,12.0,8.5
4105,"12,406",4.4,11.2,8.5
4106,"26,641",7.1,12.2,8.7
4107,"9,575",4.1,11.2,8.8
4108,907,5.4,11.8,11.3
4109,133,4.7,11.4,12.1
4110,"1,752",4.8,11.3,9.6
4210,"24,061",9.1,13.3,12.2
4216,666,8.2,13.7,15.3
4217,"3,283",7.3,13.2,12.5
4219,"1,544",7.6,13.2,12.7
4220,"3,186",8.2,13.4,11.8
4221,"1,125",8.0,13.0,14.4
4222,"4,173",6.9,12.7,10.0
4224,"2,746",8.1,13.6,13.0
4226,88,7.4,11.6,20.6
4231,276,7.2,12.7,14.1
4236,"4,376",8.5,13.3,13.2
4237,286,6.6,13.0,13.5
4238,"1,223",7.9,13.4,11.0
4239,"4,620",8.0,12.9,10.4
4240,"37,121",11.1,13.9,12.9
4250,"4,813",8.0,12.9,11.8
4252,"4,876",7.8,13.0,10.5
4253,"2,127",6.8,12.8,12.0
4254,"3,060",12.0,14.6,16.2
4255,730,7.8,13.4,12.7
4256,"3,107",9.0,13.6,12.0
4257,"2,756",9.0,13.6,13.0
4258,"2,766",8.9,13.5,12.4
4259,"3,179",6.8,12.4,10.8
4260,"5,676",6.5,12.2,8.7
4261,488,8.2,13.1,16.1
4263,"2,262",8.9,13.6,13.8
4265,903,7.2,12.1,10.8
4268,"5,077",10.1,14.0,15.6
4270,"6,082",9.4,13.8,13.5
4274,"5,906",7.1,12.9,11.3
4275,464,7.8,13.1,16.8
4276,"5,858",10.7,14.2,15.7
4280,"6,674",8.5,13.4,11.9
4281,"5,135",8.7,13.6,13.8
4282,"5,817",7.1,12.9,10.7
4284,"1,113",6.3,12.2,12.9
4285,376,8.6,13.0,15.6
4287,"3,136",7.6,12.7,10.3
4289,"1,775",9.8,14.0,13.9
4290,"1,488",8.4,13.4,13.0
4292,986,8.5,13.7,12.3
4294,"3,862",8.5,13.6,12.4
4330,"26,322",8.9,12.7,12.8
4341,70,7.3,10.8,17.5
4342,"1,725",7.9,12.6,11.3
4344,"2,995",8.4,12.7,12.7
4345,"12,052",8.4,12.8,11.5
4346,"1,743",7.8,12.7,12.0
4347,"2,570",7.4,12.3,12.5
4348,"3,152",8.2,12.7,12.5
4349,"1,160",6.2,12.1,12.8
4350,"3,586",7.9,12.5,11.8
4351,"2,462",5.8,11.9,10.9
4352,"1,721",7.2,12.2,12.2
4353,"2,338",8.3,12.9,12.2
4354,"1,570",7.3,13.3,10.9
4355,"2,597",6.1,12.0,10.3
4357,"3,522",8.0,13.0,10.8
4358,"4,373",6.6,12.2,10.8
4359,455,7.1,12.9,12.0
4360,578,7.4,11.9,12.2
4363,"2,632",8.3,12.8,10.9
4364,"6,115",6.9,12.5,12.1
4401,"44,608",8.1,13.4,10.6
4406,751,8.6,12.7,14.7
4408,201,8.6,12.7,13.4
4410,"1,184",9.1,13.9,12.6
4411,"1,532",9.7,14.0,13.1
4412,"9,672",8.6,13.6,12.1
4413,147,9.0,12.9,19.4
4414,"1,104",8.9,12.6,14.0
4415,266,9.4,12.5,14.6
4416,"5,451",8.2,12.9,11.4
4417,395,10.1,14.1,16.2
4418,"1,720",9.0,14.0,12.9
4419,"2,863",8.3,13.5,10.8
4421,"1,320",7.1,11.0,6.8
4422,"1,551",10.2,12.8,11.5
4424,839,9.8,13.5,16.5
4426,"4,841",9.5,13.0,13.3
4427,"2,900",9.4,13.8,12.0
4428,"3,034",6.7,13.2,10.9
4429,"4,925",6.7,12.7,10.8
4430,"1,567",8.3,13.5,15.7
4434,"1,230",9.8,13.9,13.4
4435,963,9.5,13.4,13.8
4438,"1,231",8.4,13.7,11.5
4441,"1,632",7.2,12.3,14.8
4442,101,6.3,12.4,17.1
4443,"2,173",9.7,13.1,15.1
4444,"9,304",6.1,12.7,9.5
4448,"1,265",10.6,13.9,16.1
4449,"1,373",9.5,14.0,12.3
4450,"1,346",7.3,13.3,9.6
4451,199,10.0,13.7,17.0
4453,725,10.7,14.6,15.3
4455,916,10.4,13.9,16.0
4456,"2,940",8.6,13.4,10.6
4457,"5,689",8.8,13.8,13.9
4459,669,10.6,14.3,17.5
4460,"1,236",9.8,14.0,16.4
4461,"3,069",10.0,13.9,12.5
4462,"4,411",8.9,13.7,17.5
4463,"2,766",9.6,13.1,13.5
4464,603,8.1,12.6,14.4
4468,"8,801",8.7,13.7,11.3
4469,"3,113",7.7,13.6,1.1
4471,624,9.5,13.7,17.1
4472,"2,203",7.0,12.2,10.9
4473,"8,070",7.9,13.6,7.3
4474,"3,812",6.1,12.8,10.2
4475,356,8.7,13.6,14.4
4476,"1,128",6.5,12.0,12.5
4478,272,8.0,12.5,18.4
4479,"1,306",10.4,13.4,15.6
4481,665,9.2,12.9,14.4
4485,251,8.2,12.5,13.8
4487,778,10.4,13.9,18.9
4488,"1,186",9.8,13.9,13.7
4489,197,8.1,13.9,8.1
4490,208,10.4,13.2,17.2
4491,107,8.7,12.4,19.8
4492,132,9.2,13.3,17.3
4493,"1,803",8.2,13.5,13.5
4495,399,10.0,14.2,16.0
4496,"3,817",7.0,13.2,9.6
4497,307,9.1,13.4,18.2
4530,"11,153",7.8,12.7,10.7
4535,710,6.6,12.4,11.3
4537,"2,000",5.9,12.1,12.3
4538,"1,729",6.7,12.2,14.5
4539,"1,227",5.8,11.6,11.1
4543,"2,297",7.2,12.3,12.7
4544,695,5.5,11.8,14.9
4547,"1,142",7.2,12.0,11.8
4548,"1,058",6.3,12.0,12.4
4551,823,5.6,11.9,11.2
4553,"1,848",6.5,12.1,11.7
4554,649,5.2,11.6,13.4
4555,"1,791",7.0,12.3,12.3
4556,"1,188",6.4,12.2,11.8
4558,409,5.6,11.8,11.5
4562,"2,155",6.4,12.0,11.2
4563,"1,502",7.1,12.1,11.1
4564,505,5.7,11.9,12.2
4568,461,4.8,11.3,11.6
4571,308,5.5,12.1,12.3
4572,"5,154",6.9,12.4,10.4
4573,666,5.3,11.3,8.3
4574,"1,592",8.5,12.7,12.3
4575,298,8.1,12.2,12.9
4576,606,6.6,11.7,14.8
4578,"4,461",8.2,12.6,11.4
4579,"3,068",6.5,12.3,10.7
4605,"13,651",7.2,12.3,10.7
4606,"1,148",9.2,13.3,15.0
4607,"1,224",8.1,12.3,12.6
4609,"5,089",6.4,12.1,10.3
4611,443,9.0,12.7,14.3
4612,590,7.7,12.4,10.2
4613,121,7.6,13.1,12.5
4614,"2,792",7.5,12.3,12.0
4616,827,6.7,11.8,12.4
4617,724,6.6,12.0,12.7
4619,"3,079",10.2,13.4,13.8
4622,"1,310",10.5,13.4,15.8
4623,943,9.8,13.0,14.0
4624,211,9.2,10.9,13.5
4625,64,6.8,11.5,12.7
4626,524,8.0,13.0,13.3
4627,"1,937",9.4,12.2,13.9
4628,672,8.2,13.2,14.3
4630,"1,364",8.5,12.9,13.2
4631,"1,288",7.3,12.8,16.1
4634,"1,998",8.5,12.9,12.2
4640,"2,421",7.4,12.2,11.2
4642,201,6.3,12.3,12.7
4643,962,9.7,13.0,14.4
4645,92,7.1,11.3,9.8
4646,96,7.2,12.5,9.5
4648,567,9.0,12.8,14.1
4649,"1,245",9.4,12.9,14.0
4650,256,10.0,13.5,11.0
4652,"1,536",7.8,12.7,15.9
4653,575,7.5,12.1,11.3
4654,"3,312",11.0,13.5,14.4
4655,962,9.2,12.6,13.2
4657,344,8.2,13.0,15.0
4658,"1,375",11.6,13.1,16.1
4660,"1,414",5.3,11.4,10.8
4662,460,4.9,11.8,10.6
4664,"1,219",8.5,13.1,12.4
4666,"1,125",8.2,12.9,14.7
4667,"1,494",8.9,14.1,15.8
4668,"1,765",10.2,14.6,15.9
4669,169,8.4,12.0,12.9
4671,539,8.7,12.8,14.5
4673,144,6.9,11.5,14.0
4674,379,7.7,11.8,11.6
4675,272,5.8,11.4,10.2
4676,"1,076",7.0,12.3,11.0
4677,279,8.8,12.8,13.9
4679,"1,756",6.9,12.1,10.7
4680,"1,129",10.6,13.4,15.4
4681,"1,056",9.3,12.6,13.7
4684,"1,632",7.6,12.3,12.1
4685,355,7.0,12.2,11.1
4686,135,10.7,12.8,17.8
4691,460,8.1,13.1,14.6
4693,461,7.9,11.9,13.6
4694,"2,137",9.6,13.5,14.6
4730,"9,813",10.0,14.0,14.7
4732,"1,506",9.7,13.8,16.2
4733,163,8.9,13.4,17.2
4734,739,9.3,13.4,14.1
4735,541,9.6,13.5,15.0
4736,"9,033",8.4,13.3,13.8
4739,993,9.0,13.1,17.0
4740,"1,320",9.2,13.5,13.2
4742,"3,322",9.2,13.7,13.8
4743,"4,625",8.3,12.9,12.6
4745,"1,052",9.4,13.4,15.0
4746,366,10.9,13.6,19.0
4747,"1,281",9.3,13.8,16.4
4750,"1,817",9.3,13.5,14.9
4756,"3,134",8.7,13.0,16.9
4757,"2,777",7.3,13.0,12.7
4758,"1,370",9.4,13.4,14.4
4760,748,9.5,13.7,15.8
4761,590,9.5,13.9,16.7
4762,577,8.9,13.4,15.3
4763,661,9.4,13.8,17.0
4765,"1,122",10.6,14.1,17.5
4766,371,9.5,13.5,13.7
4768,366,9.0,13.6,19.5
4769,"8,797",8.6,13.4,13.2
4772,730,9.1,13.4,16.1
4773,780,8.6,13.6,16.0
4774,675,9.1,13.3,17.2
4776,907,9.3,13.6,17.1
4777,387,11.0,14.5,15.5
4779,446,7.7,12.6,19.5
4780,733,9.3,14.0,15.0
4781,534,10.0,13.3,14.3
4783,473,8.3,13.3,15.5
4785,"2,323",11.1,13.8,17.9
4786,"1,756",9.3,13.5,14.2
4787,445,8.7,13.2,16.0
4841,"6,936",8.2,12.3,10.6
4843,"5,241",5.7,11.7,12.1
4847,"1,698",6.8,12.3,10.6
4848,583,6.3,12.8,12.1
4849,"3,862",6.6,12.9,11.2
4852,64,5.7,12.7,9.7
4853,408,6.2,11.2,8.8
4854,"1,517",6.7,11.8,11.4
4855,163,7.5,11.7,12.6
4856,"3,644",6.8,11.9,10.8
4858,"1,497",6.8,12.0,11.0
4859,645,7.2,11.4,12.8
4860,"1,800",7.2,11.9,11.9
4861,"2,739",8.7,12.4,11.6
4862,"3,794",7.7,12.5,11.8
4863,"1,279",5.9,11.4,9.4
4864,"4,865",9.6,11.8,10.2
4901,"26,491",9.2,13.0,12.2
4910,"2,006",9.5,13.1,14.6
4911,"1,918",9.4,13.6,14.0
4912,982,9.6,13.6,14.6
4915,"9,110",7.7,13.4,12.3
4917,"3,259",5.6,11.9,10.5
4920,"1,602",8.3,13.1,13.8
4921,"1,620",9.0,13.8,11.7
4922,"1,096",9.9,14.3,13.4
4923,443,9.1,13.6,14.2
4924,"2,193",8.9,13.6,11.7
4925,87,8.5,12.9,15.7
4927,"3,370",8.3,12.6,11.6
4928,"2,221",10.1,13.8,13.5
4929,885,12.0,14.7,15.3
4930,"4,287",9.8,13.8,14.4
4932,"1,211",8.4,13.5,12.7
4936,257,10.7,14.3,20.2
4937,"6,363",9.1,13.9,12.7
4938,"9,592",8.4,13.4,11.0
4939,"1,026",9.3,13.6,14.0
4940,60,7.1,15.6,14.5
4941,"1,731",8.0,13.5,11.2
4942,"1,121",9.2,13.3,15.6
4943,"1,705",8.8,13.4,12.8
4944,68,9.3,12.6,13.7
4945,"1,125",8.3,13.3,13.5
4947,"1,717",6.2,12.5,11.3
4949,934,8.3,13.8,11.9
4950,"4,726",9.7,13.7,13.9
4951,931,8.7,13.9,12.2
4952,"1,947",8.4,13.5,11.1
4953,"3,139",8.4,13.3,12.4
4955,"1,448",8.5,13.5,12.4
4956,721,8.3,13.3,11.9
4957,"3,987",9.8,13.9,14.9
4958,"1,868",9.6,13.5,14.6
4961,"1,008",8.9,13.3,14.8
4963,"7,358",7.5,12.6,11.5
4964,265,6.7,12.5,13.6
4965,"1,924",11.4,14.5,16.5
4966,"1,527",8.7,13.3,13.2
4967,"3,908",10.1,13.9,13.5
4969,"1,319",8.6,13.6,11.9
4970,"1,632",7.2,12.5,12.4
4971,"2,045",9.0,13.7,13.8
4973,"1,400",8.4,13.4,11.2
4974,"2,649",8.3,13.6,12.6
4976,"9,937",9.2,13.8,13.6
4978,925,7.5,13.1,12.9
4979,978,8.0,13.1,13.0
4981,"2,231",8.1,13.5,13.2
4982,581,12.1,14.5,17.3
4983,"1,665",7.5,13.2,11.6
4984,527,8.2,13.2,12.1
4985,122,8.9,13.1,14.4
4986,"1,585",9.6,13.7,11.7
4987,"1,018",9.9,14.2,13.1
4988,"2,328",10.3,14.5,9.1
4989,"4,520",7.4,12.6,11.2
5001,"8,674",5.6,11.1,9.0
5030,69,5.8,11.9,9.5
5031,71,4.3,10.6,11.4
5032,"2,631",5.3,11.0,9.7
5033,"2,973",6.0,11.3,9.4
5034,290,5.1,10.5,9.5
5035,641,5.3,10.8,9.7
5036,940,6.0,11.4,10.2
5037,880,4.3,10.5,8.4
5038,"1,328",6.2,11.6,10.6
5039,995,6.6,11.4,10.0
5040,528,6.6,11.6,9.9
5041,229,6.2,11.7,9.9
5042,599,6.2,11.4,10.9
5043,998,4.3,11.0,8.3
5045,"1,686",5.3,11.3,9.6
5046,"1,164",5.7,11.5,10.6
5048,"2,465",5.3,11.2,9.3
5050,130,5.5,11.1,9.8
5051,"1,166",6.2,11.8,11.6
5052,341,5.7,12.1,8.6
5053,289,4.5,10.8,9.9
5055,"3,503",3.5,10.1,7.3
5056,406,5.0,10.8,9.6
5058,217,4.4,10.6,8.1
5059,"1,357",4.7,10.9,8.6
5060,"4,590",6.0,11.5,10.1
5061,"1,746",6.3,11.2,7.6
5062,675,4.4,10.3,9.2
5065,"1,096",5.2,11.1,8.3
5067,249,4.9,10.9,9.6
5068,"3,172",6.1,11.2,9.0
5069,673,6.0,11.5,10.5
5070,460,6.1,11.7,10.9
5071,307,4.3,10.8,9.1
5072,509,5.5,12.1,11.4
5075,"1,254",4.7,11.1,9.2
5076,468,6.2,11.8,9.6
5077,"1,158",6.2,11.5,10.1
5079,703,6.3,11.8,10.1
5081,871,6.5,11.7,11.8
5083,194,5.9,11.1,7.2
5084,85,4.4,9.7,10.7
5086,857,6.7,11.7,9.0
5088,783,6.7,11.5,8.6
5089,"4,975",6.1,11.2,9.4
5091,"3,320",4.4,10.5,9.4
5101,"4,139",6.5,11.4,10.0
5141,60,4.4,10.7,10.0
5142,751,5.5,11.3,10.8
5143,"4,698",5.2,10.9,9.5
5146,621,5.6,10.4,9.9
5148,"1,423",5.9,10.8,9.0
5149,"2,408",5.6,10.8,10.1
5150,854,7.7,11.8,12.1
5151,"1,334",5.6,10.8,9.7
5152,533,4.1,10.8,8.9
5153,799,5.6,10.7,9.3
5154,481,5.3,11.0,8.2
5155,933,6.1,10.8,9.2
5156,"8,911",7.7,11.7,11.1
5158,935,6.0,11.0,9.6
5161,590,4.5,10.2,10.1
5201,"14,370",6.8,12.1,10.4
5250,"3,550",5.3,11.5,9.7
5251,"1,564",4.6,11.1,10.6
5252,361,5.4,11.2,9.3
5253,636,4.9,11.5,9.6
5254,476,5.4,11.7,11.3
5255,"4,018",5.3,11.5,10.4
5257,"3,080",6.2,12.1,7.8
5260,373,6.7,11.8,10.3
5261,"2,364",6.6,11.7,10.4
5262,"2,366",5.8,11.5,9.7
5301,"16,681",6.4,11.2,10.0
5340,"1,167",4.3,10.8,8.5
5341,485,5.6,11.0,11.5
5342,658,7.0,11.3,9.5
5343,986,5.5,10.9,9.5
5344,807,7.6,10.4,1.0
5345,"1,721",6.0,11.1,10.3
5346,"5,126",6.1,11.0,8.9
5350,706,5.9,11.4,10.8
5351,282,6.1,11.8,11.4
5352,857,6.2,11.6,10.3
5353,"1,128",5.7,10.7,9.7
5354,"2,183",6.9,11.1,9.8
5355,732,5.3,10.7,9.6
5356,"1,313",6.6,10.6,10.9
5358,248,6.3,10.8,12.2
5359,569,6.0,10.4,10.0
5360,337,5.5,10.6,8.6
5361,864,6.9,11.3,10.1
5362,257,7.3,10.3,10.9
5363,"2,380",5.3,10.7,8.9
5401,"32,059",7.2,11.9,5.1
5403,"20,166",4.5,10.5,6.7
5404,"7,981",6.4,11.0,6.0
5405,"2,351",8.0,14.0,1.1
5408,"10,425",5.1,10.8,7.5
5439,"1,455",7.0,12.5,1.0
5440,"2,106",6.0,11.4,10.0
5441,542,5.8,11.5,8.4
5442,358,6.9,12.1,9.3
5443,"6,387",5.7,11.1,8.5
5444,"1,948",5.0,11.1,7.7
5445,"3,912",3.7,10.5,6.7
5446,"16,081",5.6,11.2,7.4
5447,141,7.2,11.7,11.2
5448,"1,150",5.3,11.2,8.7
5450,"5,280",7.4,11.7,10.4
5452,"22,153",5.0,10.8,6.9
5454,"5,167",4.9,10.9,7.3
5455,"1,219",6.0,11.2,9.0
5456,"1,137",4.9,10.7,7.8
5457,"1,577",7.2,11.6,10.0
5458,"2,152",4.9,10.8,8.5
5459,"1,699",7.9,12.1,10.6
5461,"4,923",4.7,11.0,7.0
5462,"1,856",4.1,10.7,6.4
5463,488,5.8,11.3,11.1
5464,"2,975",5.3,11.2,7.1
5465,"5,587",3.8,10.6,6.5
5468,"13,369",6.1,11.6,7.9
5471,816,7.3,11.7,12.4
5472,"1,787",5.6,10.9,9.1
5473,"1,470",5.4,10.7,7.7
5474,939,5.9,11.3,11.5
5476,"3,185",7.8,11.8,11.3
5477,"4,551",4.0,10.7,6.3
5478,"15,704",7.2,11.7,9.8
5482,"7,751",3.8,10.3,7.4
5483,"1,653",7.2,11.6,9.5
5486,"1,608",4.7,10.7,9.3
5487,"1,507",5.9,11.0,8.0
5488,"7,945",7.3,11.9,10.2
5489,"3,355",4.2,10.7,7.2
5491,"5,784",5.9,11.1,8.6
5492,771,7.1,11.8,9.2
5494,"1,754",4.2,10.7,7.1
5495,"10,897",4.3,10.6,6.9
5602,"12,235",4.8,10.7,8.6
5640,110,5.1,10.4,9.5
5641,"16,709",7.0,11.3,10.0
5647,"1,064",6.5,11.1,10.9
5648,464,4.8,10.7,10.4
5649,494,5.7,11.3,9.6
5650,"1,124",5.1,11.0,8.8
5651,"1,503",4.6,10.4,8.7
5652,818,7.1,11.8,8.9
5653,520,7.2,11.9,8.7
5654,"1,239",5.9,11.2,8.4
5655,"3,020",7.0,11.6,9.4
5656,"3,566",6.4,12.1,7.3
5658,"1,502",6.5,11.2,10.2
5660,"1,841",4.5,10.7,8.2
5661,"5,881",6.3,11.6,9.1
5663,"6,559",6.8,11.1,8.0
5664,92,5.8,12.3,7.6
5667,"2,235",6.0,11.2,9.8
5669,564,6.3,11.3,11.2
5672,"5,238",4.5,10.9,7.8
5673,"2,680",4.0,10.4,8.2
5674,"1,977",5.0,10.8,11.2
5675,923,6.2,11.7,9.7
5676,"5,190",4.8,10.6,7.2
5677,"2,233",4.5,10.6,8.1
5678,177,6.2,10.6,7.5
5679,"3,263",6.7,11.5,9.0
5680,"2,121",6.5,11.7,8.9
5681,231,5.3,9.5,10.7
5682,"1,227",5.2,10.9,8.6
5701,"20,349",6.9,12.2,10.7
5730,442,6.2,11.4,11.4
